area_name,area_code,date,deaths,rolling_sum,rolling_rate,age_band,age_lower,age_higher,population
London,E12000007,2022-08-30,0,0,0,35 - 39 years,35,39,779934
London,E12000007,2022-08-30,0,0,0,40 - 44 years,40,44,677463
London,E12000007,2022-08-30,0,0,0,45 - 49 years,45,49,598535
London,E12000007,2022-08-30,0,0,0,50 - 54 years,50,54,569938
London,E12000007,2022-08-30,1,2,0.4,55 - 59 years,55,59,508722
London,E12000007,2022-08-30,0,2,0.5,60 - 64 years,60,64,405576
London,E12000007,2022-08-30,1,3,0.9,65 - 69 years,65,69,318142
London,E12000007,2022-08-30,1,7,2.5,70 - 74 years,70,74,280432
London,E12000007,2022-08-30,2,5,2.5,75 - 79 years,75,79,196419
London,E12000007,2022-08-30,0,5,3.3,80 - 84 years,80,84,150980
London,E12000007,2022-08-30,2,11,11.7,85 - 89 years,85,89,93808
London,E12000007,2022-08-30,0,8,13.6,90+ years,90,90,58672
London,E12000007,2022-08-29,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2022-08-29,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2022-08-29,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2022-08-29,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2022-08-29,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2022-08-29,0,0,0,25 - 29 years,25,29,757848
London,E12000007,2022-08-29,0,0,0,30 - 34 years,30,34,822084
London,E12000007,2022-08-29,0,0,0,35 - 39 years,35,39,779934
London,E12000007,2022-08-29,0,0,0,40 - 44 years,40,44,677463
London,E12000007,2022-08-29,0,0,0,45 - 49 years,45,49,598535
London,E12000007,2022-08-29,0,0,0,50 - 54 years,50,54,569938
London,E12000007,2022-08-29,0,2,0.4,55 - 59 years,55,59,508722
London,E12000007,2022-08-29,0,3,0.7,60 - 64 years,60,64,405576
London,E12000007,2022-08-29,0,2,0.6,65 - 69 years,65,69,318142
London,E12000007,2022-08-29,2,6,2.1,70 - 74 years,70,74,280432
London,E12000007,2022-08-29,0,3,1.5,75 - 79 years,75,79,196419
London,E12000007,2022-08-29,3,7,4.6,80 - 84 years,80,84,150980
London,E12000007,2022-08-29,2,12,12.8,85 - 89 years,85,89,93808
London,E12000007,2022-08-29,3,9,15.3,90+ years,90,90,58672
London,E12000007,2022-08-28,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2022-08-28,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2022-08-28,0,1,0.2,10 - 14 years,10,14,550753
London,E12000007,2022-08-28,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2022-08-28,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2022-08-28,0,0,0,25 - 29 years,25,29,757848
London,E12000007,2022-08-28,0,0,0,30 - 34 years,30,34,822084
London,E12000007,2022-08-28,0,0,0,35 - 39 years,35,39,779934
London,E12000007,2022-08-28,0,0,0,40 - 44 years,40,44,677463
London,E12000007,2022-08-28,0,0,0,45 - 49 years,45,49,598535
London,E12000007,2022-08-28,0,1,0.2,50 - 54 years,50,54,569938
London,E12000007,2022-08-28,0,2,0.4,55 - 59 years,55,59,508722
London,E12000007,2022-08-28,0,3,0.7,60 - 64 years,60,64,405576
London,E12000007,2022-08-28,0,3,0.9,65 - 69 years,65,69,318142
London,E12000007,2022-08-28,1,4,1.4,70 - 74 years,70,74,280432
London,E12000007,2022-08-28,0,5,2.5,75 - 79 years,75,79,196419
London,E12000007,2022-08-28,0,5,3.3,80 - 84 years,80,84,150980
London,E12000007,2022-08-28,0,10,10.7,85 - 89 years,85,89,93808
London,E12000007,2022-08-28,3,7,11.9,90+ years,90,90,58672
London,E12000007,2022-08-27,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2022-08-27,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2022-08-27,0,1,0.2,10 - 14 years,10,14,550753
London,E12000007,2022-08-27,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2022-08-27,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2022-08-27,0,0,0,25 - 29 years,25,29,757848
London,E12000007,2022-08-27,0,0,0,30 - 34 years,30,34,822084
London,E12000007,2022-08-27,0,0,0,35 - 39 years,35,39,779934
London,E12000007,2022-08-27,0,1,0.1,40 - 44 years,40,44,677463
London,E12000007,2022-08-27,0,0,0,45 - 49 years,45,49,598535
London,E12000007,2022-08-27,0,1,0.2,50 - 54 years,50,54,569938
London,E12000007,2022-08-27,0,3,0.6,55 - 59 years,55,59,508722
London,E12000007,2022-08-27,1,4,1,60 - 64 years,60,64,405576
London,E12000007,2022-08-27,1,3,0.9,65 - 69 years,65,69,318142
London,E12000007,2022-08-27,0,3,1.1,70 - 74 years,70,74,280432
London,E12000007,2022-08-27,2,6,3.1,75 - 79 years,75,79,196419
London,E12000007,2022-08-27,0,5,3.3,80 - 84 years,80,84,150980
London,E12000007,2022-08-27,2,14,14.9,85 - 89 years,85,89,93808
London,E12000007,2022-08-27,0,6,10.2,90+ years,90,90,58672
London,E12000007,2022-08-26,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2022-08-26,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2022-08-26,0,1,0.2,10 - 14 years,10,14,550753
London,E12000007,2022-08-26,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2022-08-26,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2022-08-26,0,0,0,25 - 29 years,25,29,757848
London,E12000007,2022-08-26,0,0,0,30 - 34 years,30,34,822084
London,E12000007,2022-08-26,0,0,0,35 - 39 years,35,39,779934
London,E12000007,2022-08-26,0,1,0.1,40 - 44 years,40,44,677463
London,E12000007,2022-08-26,0,0,0,45 - 49 years,45,49,598535
London,E12000007,2022-08-26,0,1,0.2,50 - 54 years,50,54,569938
London,E12000007,2022-08-26,0,3,0.6,55 - 59 years,55,59,508722
London,E12000007,2022-08-26,0,3,0.7,60 - 64 years,60,64,405576
London,E12000007,2022-08-26,0,3,0.9,65 - 69 years,65,69,318142
London,E12000007,2022-08-26,2,5,1.8,70 - 74 years,70,74,280432
London,E12000007,2022-08-26,1,7,3.6,75 - 79 years,75,79,196419
London,E12000007,2022-08-26,1,5,3.3,80 - 84 years,80,84,150980
London,E12000007,2022-08-26,3,15,16,85 - 89 years,85,89,93808
London,E12000007,2022-08-26,0,8,13.6,90+ years,90,90,58672
London,E12000007,2022-08-25,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2022-08-25,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2022-08-25,0,1,0.2,10 - 14 years,10,14,550753
London,E12000007,2022-08-25,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2022-08-25,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2022-08-25,0,0,0,25 - 29 years,25,29,757848
London,E12000007,2022-08-25,0,0,0,30 - 34 years,30,34,822084
London,E12000007,2022-08-25,0,0,0,35 - 39 years,35,39,779934
London,E12000007,2022-08-25,0,1,0.1,40 - 44 years,40,44,677463
London,E12000007,2022-08-25,0,1,0.2,45 - 49 years,45,49,598535
London,E12000007,2022-08-25,0,1,0.2,50 - 54 years,50,54,569938
London,E12000007,2022-08-25,0,4,0.8,55 - 59 years,55,59,508722
London,E12000007,2022-08-25,1,4,1,60 - 64 years,60,64,405576
London,E12000007,2022-08-25,0,4,1.3,65 - 69 years,65,69,318142
London,E12000007,2022-08-25,1,3,1.1,70 - 74 years,70,74,280432
London,E12000007,2022-08-25,0,7,3.6,75 - 79 years,75,79,196419
London,E12000007,2022-08-25,0,7,4.6,80 - 84 years,80,84,150980
London,E12000007,2022-08-25,1,12,12.8,85 - 89 years,85,89,93808
London,E12000007,2022-08-25,1,10,17,90+ years,90,90,58672
London,E12000007,2022-08-24,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2022-08-24,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2022-08-24,0,1,0.2,10 - 14 years,10,14,550753
London,E12000007,2022-08-24,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2022-08-24,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2022-08-24,0,0,0,25 - 29 years,25,29,757848
London,E12000007,2022-08-24,0,0,0,30 - 34 years,30,34,822084
London,E12000007,2022-08-24,0,0,0,35 - 39 years,35,39,779934
London,E12000007,2022-08-24,0,1,0.1,40 - 44 years,40,44,677463
London,E12000007,2022-08-24,0,1,0.2,45 - 49 years,45,49,598535
London,E12000007,2022-08-24,0,1,0.2,50 - 54 years,50,54,569938
London,E12000007,2022-08-24,1,4,0.8,55 - 59 years,55,59,508722
