regionCode,regionName,UtlaCode,UtlaName,LtlaCode,LtlaName,areaCode,areaName,areaType,date,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage,cumVaccinationThirdInjectionUptakeByVaccinationDatePercentage
E12000007,London,E09000022,Lambeth,E09000022,Lambeth,E02000644,Leigham Vale & Royal Circus,msoa,12/10/2022,70,66.6,51.1
E12000007,London,E09000022,Lambeth,E09000022,Lambeth,E02000645,West Norwood East,msoa,12/10/2022,73,69.9,54.2
E12000007,London,E09000022,Lambeth,E09000022,Lambeth,E02000646,Streatham Central,msoa,12/10/2022,69,65.7,50.6
E12000007,London,E09000022,Lambeth,E09000022,Lambeth,E02000647,West Norwood West & Streatham East,msoa,12/10/2022,71.4,68.1,52.6
E12000007,London,E09000022,Lambeth,E09000022,Lambeth,E02000648,West Norwood South,msoa,12/10/2022,61.9,58.4,41.3
E12000007,London,E09000022,Lambeth,E09000022,Lambeth,E02000649,Streatham Green,msoa,12/10/2022,67.5,64,47.5
E12000007,London,E09000022,Lambeth,E09000022,Lambeth,E02000650,Gipsy Hill,msoa,12/10/2022,67,63.4,48.5
E12000007,London,E09000022,Lambeth,E09000022,Lambeth,E02000651,Streatham Common,msoa,12/10/2022,67.4,64,47.1
E12000007,London,E09000022,Lambeth,E09000022,Lambeth,E02000652,Streatham Vale,msoa,12/10/2022,60.4,56.3,38.2
E12000007,London,E09000023,Lewisham,E09000023,Lewisham,E02000653,Silwood & Pepys,msoa,12/10/2022,65.8,61.6,43.7
E12000007,London,E09000023,Lewisham,E09000023,Lewisham,E02000654,Deptford North,msoa,12/10/2022,63,58.5,39.5
E12000007,London,E09000023,Lewisham,E09000023,Lewisham,E02000655,New Cross Gate,msoa,12/10/2022,64,59.3,40.5
E12000007,London,E09000023,Lewisham,E09000023,Lewisham,E02000657,New Cross South,msoa,12/10/2022,64.5,59.7,43.6
E12000007,London,E09000023,Lewisham,E09000023,Lewisham,E02000658,Telegraph Hill,msoa,12/10/2022,67.8,64.5,47.7
E12000007,London,E09000023,Lewisham,E09000023,Lewisham,E02000659,Blackheath West,msoa,12/10/2022,69,64.1,48.7
E12000007,London,E09000023,Lewisham,E09000023,Lewisham,E02000660,Brockley East & St Johns,msoa,12/10/2022,68.4,64.8,50.2
E12000007,London,E09000023,Lewisham,E09000023,Lewisham,E02000661,Blackheath Village,msoa,12/10/2022,74,70.7,57.4
E12000007,London,E09000023,Lewisham,E09000023,Lewisham,E02000662,Brockley West,msoa,12/10/2022,63.5,59.6,42.8
E12000007,London,E09000023,Lewisham,E09000023,Lewisham,E02000663,Loampit & Hilly Fields,msoa,12/10/2022,70.6,66.6,50.7
E12000007,London,E09000023,Lewisham,E09000023,Lewisham,E02000664,Lewisham Central & Park,msoa,12/10/2022,64.6,59.8,42.5
E12000007,London,E09000023,Lewisham,E09000023,Lewisham,E02000665,Manor House,msoa,12/10/2022,71.6,67.6,52.6
E12000007,London,E09000023,Lewisham,E09000023,Lewisham,E02000666,Ladywell,msoa,12/10/2022,72.9,69.3,52.3
E12000007,London,E09000023,Lewisham,E09000023,Lewisham,E02000667,Crofton Park,msoa,12/10/2022,76.5,73.2,57.2
E12000007,London,E09000023,Lewisham,E09000023,Lewisham,E02000668,Lee,msoa,12/10/2022,75.8,73.1,57.2
E12000007,London,E09000023,Lewisham,E09000023,Lewisham,E02000669,Hither Green,msoa,12/10/2022,69.6,66,49
E12000007,London,E09000023,Lewisham,E09000023,Lewisham,E02000670,Catford East & Mountsfield Park,msoa,12/10/2022,62.1,58.2,40
E12000007,London,E09000023,Lewisham,E09000023,Lewisham,E02000671,Honor Oak,msoa,12/10/2022,75.1,72.2,57.1
E12000007,London,E09000023,Lewisham,E09000023,Lewisham,E02000672,Catford Bridge,msoa,12/10/2022,67,62.8,44.8
E12000007,London,E09000023,Lewisham,E09000023,Lewisham,E02000673,Forest Hill West,msoa,12/10/2022,77,73.7,59.4
E12000007,London,E09000023,Lewisham,E09000023,Lewisham,E02000674,Corbett Estate,msoa,12/10/2022,69.2,65.4,47.7
E12000007,London,E09000023,Lewisham,E09000023,Lewisham,E02000675,Grove Park & Lee South,msoa,12/10/2022,72.1,68.5,51.5
E12000007,London,E09000023,Lewisham,E09000023,Lewisham,E02000676,Forest Hill East,msoa,12/10/2022,74,71,56.1
E12000007,London,E09000023,Lewisham,E09000023,Lewisham,E02000677,Culverley Green,msoa,12/10/2022,68,64.4,46.4
E12000007,London,E09000023,Lewisham,E09000023,Lewisham,E02000678,Further Green,msoa,12/10/2022,65.9,61.4,40.3
E12000007,London,E09000023,Lewisham,E09000023,Lewisham,E02000679,Perry Vale,msoa,12/10/2022,71.7,67.9,51.5
E12000007,London,E09000023,Lewisham,E09000023,Lewisham,E02000680,Upper Sydenham,msoa,12/10/2022,71,67.4,49.7
E12000007,London,E09000023,Lewisham,E09000023,Lewisham,E02000681,Bellingham & Perry Hill,msoa,12/10/2022,65.1,60.9,43.3
E12000007,London,E09000023,Lewisham,E09000023,Lewisham,E02000682,Forster Park & Southend,msoa,12/10/2022,64.4,59.3,38.5
E12000007,London,E09000023,Lewisham,E09000023,Lewisham,E02000683,Chinbrook,msoa,12/10/2022,65.1,61.4,42.2
E12000007,London,E09000023,Lewisham,E09000023,Lewisham,E02000685,Sydenham Wells,msoa,12/10/2022,70.1,66.3,49.3
E12000007,London,E09000023,Lewisham,E09000023,Lewisham,E02000686,Beckenham Hill,msoa,12/10/2022,62.2,57,37.5
E12000007,London,E09000023,Lewisham,E09000023,Lewisham,E02000687,Lower Sydenham,msoa,12/10/2022,71.4,67.7,51.8
E12000007,London,E09000024,Merton,E09000024,Merton,E02000689,Wimbledon Park & Durnsford Road,msoa,12/10/2022,76.7,74.1,60.7
E12000007,London,E09000024,Merton,E09000024,Merton,E02000690,Wimbledon Common,msoa,12/10/2022,74.7,71.6,60.9
E12000007,London,E09000024,Merton,E09000024,Merton,E02000691,Wimbledon Broadway North,msoa,12/10/2022,74,70.8,57.6
E12000007,London,E09000024,Merton,E09000024,Merton,E02000692,Wimbledon Hill,msoa,12/10/2022,70.6,67.6,56.7
E12000007,London,E09000024,Merton,E09000024,Merton,E02000693,Colliers Wood,msoa,12/10/2022,68.6,65.6,51.9
E12000007,London,E09000024,Merton,E09000024,Merton,E02000694,South Wimbledon,msoa,12/10/2022,73.5,70.3,56.9
E12000007,London,E09000024,Merton,E09000024,Merton,E02000695,Graveney,msoa,12/10/2022,64.9,61,44.3
E12000007,London,E09000024,Merton,E09000024,Merton,E02000696,Lavender Park,msoa,12/10/2022,64.5,60.5,41.6
E12000007,London,E09000024,Merton,E09000024,Merton,E02000697,Wimbledon Broadway South,msoa,12/10/2022,75.3,72,59
E12000007,London,E09000024,Merton,E09000024,Merton,E02000698,Cottenham Park,msoa,12/10/2022,76.4,73.7,60.9
E12000007,London,E09000024,Merton,E09000024,Merton,E02000699,Wimbledon Chase,msoa,12/10/2022,77.4,74.3,61.1
E12000007,London,E09000024,Merton,E09000024,Merton,E02000700,Merton Church Road & Phipps Bridge,msoa,12/10/2022,65.7,61.2,41.3
E12000007,London,E09000024,Merton,E09000024,Merton,E02000701,Mitcham East,msoa,12/10/2022,66.2,61.9,41
E12000007,London,E09000024,Merton,E09000024,Merton,E02000702,Lonesome,msoa,12/10/2022,66.2,61.9,41.1
E12000007,London,E09000024,Merton,E09000024,Merton,E02000703,Merton Park,msoa,12/10/2022,80,77,62.9
E12000007,London,E09000024,Merton,E09000024,Merton,E02000704,Raynes Park,msoa,12/10/2022,72.5,69.2,54.2
E12000007,London,E09000024,Merton,E09000024,Merton,E02000705,Rowan Road,msoa,12/10/2022,65.9,62.1,41.6
E12000007,London,E09000024,Merton,E09000024,Merton,E02000706,Mitcham West,msoa,12/10/2022,65.3,60.2,39.8
E12000007,London,E09000024,Merton,E09000024,Merton,E02000707,Pollards Hill,msoa,12/10/2022,63.8,59.2,37
E12000007,London,E09000024,Merton,E09000024,Merton,E02000708,West Barnes,msoa,12/10/2022,76.2,72.9,58.6
E12000007,London,E09000024,Merton,E09000024,Merton,E02000709,Cannon Hill,msoa,12/10/2022,80.9,77.9,62.9
E12000007,London,E09000024,Merton,E09000024,Merton,E02000710,Mitcham South,msoa,12/10/2022,71.8,67.6,48.5
E12000007,London,E09000024,Merton,E09000024,Merton,E02000711,Morden Central,msoa,12/10/2022,68.6,64.6,45.1
E12000007,London,E09000024,Merton,E09000024,Merton,E02000712,St Helier North,msoa,12/10/2022,73.6,69.6,51.6
E12000007,London,E09000024,Merton,E09000024,Merton,E02000713,Lower Morden,msoa,12/10/2022,81,77.9,60.3
E12000007,London,E09000025,Newham,E09000025,Newham,E02000714,Forest Gate North,msoa,12/10/2022,61.8,57.4,37.5
E12000007,London,E09000025,Newham,E09000025,Newham,E02000715,Little Ilford West,msoa,12/10/2022,64.3,58.4,33.3
E12000007,London,E09000025,Newham,E09000025,Newham,E02000716,Manor Park North,msoa,12/10/2022,62.7,57.6,34.3
E12000007,London,E09000025,Newham,E09000025,Newham,E02000717,Manor Park South,msoa,12/10/2022,64.3,58.8,34.3
E12000007,London,E09000025,Newham,E09000025,Newham,E02000718,Little Ilford East,msoa,12/10/2022,63.7,57.7,32.7
E12000007,London,E09000025,Newham,E09000025,Newham,E02000719,Forest Gate West,msoa,12/10/2022,57.5,52.9,32.6
E12000007,London,E09000025,Newham,E09000025,Newham,E02000720,Forest Gate East,msoa,12/10/2022,63.3,59.1,37
E12000007,London,E09000025,Newham,E09000025,Newham,E02000721,Forest Gate South,msoa,12/10/2022,60.9,55.6,31.4
E12000007,London,E09000025,Newham,E09000025,Newham,E02000722,Stratford East,msoa,12/10/2022,56.4,52.1,33.1
E12000007,London,E09000025,Newham,E09000025,Newham,E02000723,East Ham North,msoa,12/10/2022,61.4,55.9,31.9
E12000007,London,E09000025,Newham,E09000025,Newham,E02000724,Plashet East,msoa,12/10/2022,62.1,56.5,31.6
E12000007,London,E09000025,Newham,E09000025,Newham,E02000725,Stratford Central,msoa,12/10/2022,58.3,54.2,35.1
E12000007,London,E09000025,Newham,E09000025,Newham,E02000726,Olympic Park & Mill Meads,msoa,12/10/2022,67.4,61.6,43
E12000007,London,E09000025,Newham,E09000025,Newham,E02000727,Plashet West,msoa,12/10/2022,62,56.8,33.4
E12000007,London,E09000025,Newham,E09000025,Newham,E02000728,Wallend North,msoa,12/10/2022,61.5,56.4,32.7
E12000007,London,E09000025,Newham,E09000025,Newham,E02000729,West Ham Park,msoa,12/10/2022,59.4,55.2,33.9
E12000007,London,E09000025,Newham,E09000025,Newham,E02000730,Upton Park,msoa,12/10/2022,61.1,55.8,32.8
E12000007,London,E09000025,Newham,E09000025,Newham,E02000731,East Ham Central,msoa,12/10/2022,62.1,57.3,32.5
E12000007,London,E09000025,Newham,E09000025,Newham,E02000732,East Ham West,msoa,12/10/2022,66.8,61.2,36.3
E12000007,London,E09000025,Newham,E09000025,Newham,E02000733,West Ham & Stratford Park,msoa,12/10/2022,57.7,53.1,32.6
E12000007,London,E09000025,Newham,E09000025,Newham,E02000734,Plaistow North,msoa,12/10/2022,61.5,56.5,33.9
E12000007,London,E09000025,Newham,E09000025,Newham,E02000735,Plaistow North East,msoa,12/10/2022,62.3,57.1,34.3
E12000007,London,E09000025,Newham,E09000025,Newham,E02000736,Wallend South,msoa,12/10/2022,63,57.4,32.3
E12000007,London,E09000025,Newham,E09000025,Newham,E02000737,East Ham South,msoa,12/10/2022,65.3,60.1,35.7
E12000007,London,E09000025,Newham,E09000025,Newham,E02000738,East Ham South West,msoa,12/10/2022,64.3,59.4,36.1
E12000007,London,E09000025,Newham,E09000025,Newham,E02000739,Plaistow Park,msoa,12/10/2022,58.9,54.4,33.2
E12000007,London,E09000025,Newham,E09000025,Newham,E02000740,Canning Town North,msoa,12/10/2022,60.7,56.1,33.9
E12000007,London,E09000025,Newham,E09000025,Newham,E02000741,Plaistow South,msoa,12/10/2022,62.7,58.2,35.7
E12000007,London,E09000025,Newham,E09000025,Newham,E02000742,Lonsdale Avenue,msoa,12/10/2022,61.2,56.3,31.2
E12000007,London,E09000025,Newham,E09000025,Newham,E02000743,Canning Town Central,msoa,12/10/2022,61.5,56.5,34
E12000007,London,E09000025,Newham,E09000025,Newham,E02000744,Canning Town East,msoa,12/10/2022,59.4,54.8,33.6
E12000007,London,E09000025,Newham,E09000025,Newham,E02000745,Beckton North,msoa,12/10/2022,57.9,53.7,31.5
E12000007,London,E09000025,Newham,E09000025,Newham,E02000746,Beckton,msoa,12/10/2022,59.8,55.2,33
E12000007,London,E09000025,Newham,E09000025,Newham,E02000747,Canning Town South & Bow Creek,msoa,12/10/2022,65,60.1,39
E12000007,London,E09000025,Newham,E09000025,Newham,E02000748,Beckton Park,msoa,12/10/2022,52,48.5,28.4
E12000007,London,E09000025,Newham,E09000025,Newham,E02000749,Custom House,msoa,12/10/2022,59.6,54.2,31
E12000007,London,E09000025,Newham,E09000025,Newham,E02000750,Royal Docks & North Woolwich,msoa,12/10/2022,66.5,61.4,39.8
E12000007,London,E09000026,Redbridge,E09000026,Redbridge,E02000751,Woodford Wells,msoa,12/10/2022,83.8,81.5,67
E12000007,London,E09000026,Redbridge,E09000026,Redbridge,E02000752,Hainault East,msoa,12/10/2022,68.3,64.7,42.1
E12000007,London,E09000026,Redbridge,E09000026,Redbridge,E02000753,Hainault West,msoa,12/10/2022,67.3,63.7,42.8
E12000007,London,E09000026,Redbridge,E09000026,Redbridge,E02000754,Woodford Green,msoa,12/10/2022,74.7,71.7,54.9
E12000007,London,E09000026,Redbridge,E09000026,Redbridge,E02000755,Woodford Bridge,msoa,12/10/2022,74.2,70.9,51.8
E12000007,London,E09000026,Redbridge,E09000026,Redbridge,E02000756,Fairlop,msoa,12/10/2022,70.6,66.9,47.6
E12000007,London,E09000026,Redbridge,E09000026,Redbridge,E02000757,South Woodford High Road,msoa,12/10/2022,78.9,76,58.7
E12000007,London,E09000026,Redbridge,E09000026,Redbridge,E02000758,Clayhall North,msoa,12/10/2022,77.2,73.2,51.2
E12000007,London,E09000026,Redbridge,E09000026,Redbridge,E02000759,Roding,msoa,12/10/2022,74.2,70.6,51.7
E12000007,London,E09000026,Redbridge,E09000026,Redbridge,E02000760,Barkingside North,msoa,12/10/2022,72.2,68.1,46.9
E12000007,London,E09000026,Redbridge,E09000026,Redbridge,E02000762,Barkingside West,msoa,12/10/2022,77.2,73.5,52.7
E12000007,London,E09000026,Redbridge,E09000026,Redbridge,E02000763,Aldborough Hatch,msoa,12/10/2022,72.7,68.7,46.1
E12000007,London,E09000026,Redbridge,E09000026,Redbridge,E02000764,Snaresbrook,msoa,12/10/2022,81.6,79.1,64.6
E12000007,London,E09000026,Redbridge,E09000026,Redbridge,E02000765,Barkingside East,msoa,12/10/2022,70.6,66.2,44
E12000007,London,E09000026,Redbridge,E09000026,Redbridge,E02000767,Newbury Park,msoa,12/10/2022,71,65.9,44.7
E12000007,London,E09000026,Redbridge,E09000026,Redbridge,E02000768,Wanstead,msoa,12/10/2022,82.5,79.9,64.4
E12000007,London,E09000026,Redbridge,E09000026,Redbridge,E02000769,Chadwell Heath West,msoa,12/10/2022,69.8,65,41.6
E12000007,London,E09000026,Redbridge,E09000026,Redbridge,E02000770,Seven Kings Park,msoa,12/10/2022,72.5,68.1,44.6
E12000007,London,E09000026,Redbridge,E09000026,Redbridge,E02000772,Goodmayes North,msoa,12/10/2022,67.7,62.7,38.3
E12000007,London,E09000026,Redbridge,E09000026,Redbridge,E02000773,Ley Street,msoa,12/10/2022,70.9,65.9,42.2
E12000007,London,E09000026,Redbridge,E09000026,Redbridge,E02000774,Seven Kings Meads Lane,msoa,12/10/2022,67,62.1,36.9
E12000007,London,E09000026,Redbridge,E09000026,Redbridge,E02000776,Ilford North East,msoa,12/10/2022,67.9,63.3,39.4
E12000007,London,E09000026,Redbridge,E09000026,Redbridge,E02000777,Wanstead Flats,msoa,12/10/2022,79.2,76.2,59.8
E12000007,London,E09000026,Redbridge,E09000026,Redbridge,E02000779,Ilford North West,msoa,12/10/2022,59.4,54.3,32.3
E12000007,London,E09000026,Redbridge,E09000026,Redbridge,E02000780,Ilford South East,msoa,12/10/2022,60.6,54.8,31.5
E12000007,London,E09000026,Redbridge,E09000026,Redbridge,E02000781,South Park,msoa,12/10/2022,69.6,65,38.4
E12000007,London,E09000026,Redbridge,E09000026,Redbridge,E02000782,Ilford South West,msoa,12/10/2022,60.7,54.8,30.8
E12000007,London,E09000026,Redbridge,E09000026,Redbridge,E02000783,Loxford Park,msoa,12/10/2022,59.9,54.4,28.8
E12000007,London,E09000027,Richmond upon Thames,E09000027,Richmond upon Thames,E02000784,North Barnes,msoa,12/10/2022,74,71,60.1
E12000007,London,E09000027,Richmond upon Thames,E09000027,Richmond upon Thames,E02000785,Kew Gardens,msoa,12/10/2022,79.4,76.6,64.5
E12000007,London,E09000027,Richmond upon Thames,E09000027,Richmond upon Thames,E02000786,Mortlake & South Barnes,msoa,12/10/2022,74.2,71.5,61.1
E12000007,London,E09000027,Richmond upon Thames,E09000027,Richmond upon Thames,E02000787,North Sheen,msoa,12/10/2022,74.5,71.1,57.4
E12000007,London,E09000027,Richmond upon Thames,E09000027,Richmond upon Thames,E02000788,East Sheen North,msoa,12/10/2022,79.4,76.8,65
E12000007,London,E09000027,Richmond upon Thames,E09000027,Richmond upon Thames,E02000789,Queen's Road,msoa,12/10/2022,76.3,73.4,60.9
E12000007,London,E09000027,Richmond upon Thames,E09000027,Richmond upon Thames,E02000790,St Margarets,msoa,12/10/2022,80.7,78,65.4
E12000007,London,E09000027,Richmond upon Thames,E09000027,Richmond upon Thames,E02000791,Richmond Central,msoa,12/10/2022,68,64.4,52.8
E12000007,London,E09000027,Richmond upon Thames,E09000027,Richmond upon Thames,E02000792,Twickenham Marble Hill,msoa,12/10/2022,77,73.7,61.7
E12000007,London,E09000027,Richmond upon Thames,E09000027,Richmond upon Thames,E02000793,Whitton,msoa,12/10/2022,80.5,77.2,60.9
E12000007,London,E09000027,Richmond upon Thames,E09000027,Richmond upon Thames,E02000794,Twickenham North,msoa,12/10/2022,81.6,78.4,64.8
E12000007,London,E09000027,Richmond upon Thames,E09000027,Richmond upon Thames,E02000795,"Richmond Park, Sheen Gate & Petersham",msoa,12/10/2022,79.8,76.3,62.4
E12000007,London,E09000027,Richmond upon Thames,E09000027,Richmond upon Thames,E02000796,Heathfield,msoa,12/10/2022,78.8,75,56.5
E12000007,London,E09000027,Richmond upon Thames,E09000027,Richmond upon Thames,E02000797,Twickenham Town,msoa,12/10/2022,78.5,76.1,62.9
E12000007,London,E09000027,Richmond upon Thames,E09000027,Richmond upon Thames,E02000798,Twickenham West,msoa,12/10/2022,80.6,77.3,62.4
E12000007,London,E09000027,Richmond upon Thames,E09000027,Richmond upon Thames,E02000799,Strawberry Hill,msoa,12/10/2022,78.7,76.2,63.3
E12000007,London,E09000027,Richmond upon Thames,E09000027,Richmond upon Thames,E02000800,Ham,msoa,12/10/2022,77,72.8,55.2
E12000007,London,E09000027,Richmond upon Thames,E09000027,Richmond upon Thames,E02000801,Teddington North,msoa,12/10/2022,84.3,81.6,69.5
E12000007,London,E09000027,Richmond upon Thames,E09000027,Richmond upon Thames,E02000802,Hampton Hill,msoa,12/10/2022,84.3,81.9,69.7
E12000007,London,E09000027,Richmond upon Thames,E09000027,Richmond upon Thames,E02000803,Nursery Lands & Hampton North,msoa,12/10/2022,80.2,77.1,61.8
E12000007,London,E09000027,Richmond upon Thames,E09000027,Richmond upon Thames,E02000804,Teddington Central,msoa,12/10/2022,83.4,81.2,69.8
E12000007,London,E09000027,Richmond upon Thames,E09000027,Richmond upon Thames,E02000805,Hampton Wick & Teddington East,msoa,12/10/2022,79.6,76.7,64.3
E12000007,London,E09000027,Richmond upon Thames,E09000027,Richmond upon Thames,E02000806,Hampton Village,msoa,12/10/2022,84.6,82,69
E12000007,London,E09000028,Southwark,E09000028,Southwark,E02000807,Rotherhithe,msoa,12/10/2022,70.8,67.1,53.7
E12000007,London,E09000028,Southwark,E09000028,Southwark,E02000808,Borough & Southwark Street,msoa,12/10/2022,62.5,55.1,41.6
E12000007,London,E09000028,Southwark,E09000028,Southwark,E02000809,Bermondsey North,msoa,12/10/2022,69.3,64.5,52.6
E12000007,London,E09000028,Southwark,E09000028,Southwark,E02000810,Bermondsey East,msoa,12/10/2022,68.7,64.8,48.1
E12000007,London,E09000028,Southwark,E09000028,Southwark,E02000812,London Bridge & Bermondsey West,msoa,12/10/2022,63.5,58.7,43.3
E12000007,London,E09000028,Southwark,E09000028,Southwark,E02000813,Canada Water,msoa,12/10/2022,67.3,62.9,45
E12000007,London,E09000028,Southwark,E09000028,Southwark,E02000814,Surrey Quays,msoa,12/10/2022,65.8,62.5,48.2
E12000007,London,E09000028,Southwark,E09000028,Southwark,E02000815,Elephant & Castle,msoa,12/10/2022,66.1,58.6,41.3
E12000007,London,E09000028,Southwark,E09000028,Southwark,E02000816,South Bermondsey Central,msoa,12/10/2022,67.2,62.8,45.1
E12000007,London,E09000028,Southwark,E09000028,Southwark,E02000817,South Bermondsey East,msoa,12/10/2022,68.4,64.1,45
E12000007,London,E09000028,Southwark,E09000028,Southwark,E02000818,Walworth North,msoa,12/10/2022,67,61.9,45.5
E12000007,London,E09000028,Southwark,E09000028,Southwark,E02000819,South Bermondsey West,msoa,12/10/2022,66.3,61.7,43
E12000007,London,E09000028,Southwark,E09000028,Southwark,E02000820,"Newington, Kennington East & Walworth West",msoa,12/10/2022,63.4,58.2,41.9
E12000007,London,E09000028,Southwark,E09000028,Southwark,E02000821,Burgess Park,msoa,12/10/2022,59,54.2,35.7
E12000007,London,E09000028,Southwark,E09000028,Southwark,E02000822,Walworth South,msoa,12/10/2022,62,57.5,39.5
E12000007,London,E09000028,Southwark,E09000028,Southwark,E02000823,Burgess Park West & John Ruskin Street,msoa,12/10/2022,65.7,61.4,43.5
E12000007,London,E09000028,Southwark,E09000028,Southwark,E02000824,Peckham Park Road,msoa,12/10/2022,60.9,56.3,36.3
E12000007,London,E09000028,Southwark,E09000028,Southwark,E02000825,Peckham North West,msoa,12/10/2022,61.5,56.7,36.9
E12000007,London,E09000028,Southwark,E09000028,Southwark,E02000826,Camberwell North,msoa,12/10/2022,65.5,61.5,44.1
E12000007,London,E09000028,Southwark,E09000028,Southwark,E02000827,Camberwell Green,msoa,12/10/2022,66.5,61.5,42.3
E12000007,London,E09000028,Southwark,E09000028,Southwark,E02000828,Peckham North,msoa,12/10/2022,63.5,58.5,39.4
E12000007,London,E09000028,Southwark,E09000028,Southwark,E02000829,Queens Road Peckham,msoa,12/10/2022,66.8,62.6,45.2
E12000007,London,E09000028,Southwark,E09000028,Southwark,E02000830,Camberwell South,msoa,12/10/2022,72.7,68,53.6
E12000007,London,E09000028,Southwark,E09000028,Southwark,E02000831,Peckham Rye,msoa,12/10/2022,70.5,66.1,51.7
E12000007,London,E09000028,Southwark,E09000028,Southwark,E02000832,Nunhead North,msoa,12/10/2022,67.5,63.4,47.1
E12000007,London,E09000028,Southwark,E09000028,Southwark,E02000833,North Dulwich,msoa,12/10/2022,68.5,64.6,48.5
E12000007,London,E09000028,Southwark,E09000028,Southwark,E02000834,Peckham Rye Common,msoa,12/10/2022,78.2,75.4,63.3
E12000007,London,E09000028,Southwark,E09000028,Southwark,E02000835,Nunhead South & Newlands,msoa,12/10/2022,75.2,71.6,55.9
E12000007,London,E09000028,Southwark,E09000028,Southwark,E02000836,East Dulwich,msoa,12/10/2022,78.8,76.1,62.8
E12000007,London,E09000028,Southwark,E09000028,Southwark,E02000837,Herne Hill & Dulwich Park,msoa,12/10/2022,84.2,81.6,68.3
E12000007,London,E09000028,Southwark,E09000028,Southwark,E02000838,Dulwich Hill,msoa,12/10/2022,74.9,69.2,53.9
E12000007,London,E09000028,Southwark,E09000028,Southwark,E02000839,Sydenham Hill,msoa,12/10/2022,73.3,69.6,55.3
E12000007,London,E09000029,Sutton,E09000029,Sutton,E02000840,Middleton Circle,msoa,12/10/2022,74,69.2,48.2
E12000007,London,E09000029,Sutton,E09000029,Sutton,E02000841,St Helier South,msoa,12/10/2022,73.5,68.7,47.5
E12000007,London,E09000029,Sutton,E09000029,Sutton,E02000842,Stonecot,msoa,12/10/2022,83,79.6,62.7
E12000007,London,E09000029,Sutton,E09000029,Sutton,E02000843,Hackbridge,msoa,12/10/2022,80.2,77.3,59.6
E12000007,London,E09000029,Sutton,E09000029,Sutton,E02000844,The Wrythe,msoa,12/10/2022,78.1,74.1,54.2
E12000007,London,E09000029,Sutton,E09000029,Sutton,E02000845,Worcester Park East,msoa,12/10/2022,79.9,76.9,61.6
E12000007,London,E09000029,Sutton,E09000029,Sutton,E02000846,Sutton North,msoa,12/10/2022,81.6,78.3,61.4
E12000007,London,E09000029,Sutton,E09000029,Sutton,E02000847,North Cheam West,msoa,12/10/2022,85.3,82.5,67.1
E12000007,London,E09000029,Sutton,E09000029,Sutton,E02000848,North Cheam East,msoa,12/10/2022,85.1,81.9,64.1
E12000007,London,E09000029,Sutton,E09000029,Sutton,E02000849,Wallington North,msoa,12/10/2022,82.2,79.1,62.8
E12000007,London,E09000029,Sutton,E09000029,Sutton,E02000850,Beddington,msoa,12/10/2022,83.1,79.9,61.1
E12000007,London,E09000029,Sutton,E09000029,Sutton,E02000851,Sutton Central,msoa,12/10/2022,72.7,67.9,50
E12000007,London,E09000029,Sutton,E09000029,Sutton,E02000852,Sutton East,msoa,12/10/2022,81,77.4,61
E12000007,London,E09000029,Sutton,E09000029,Sutton,E02000853,Sutton West,msoa,12/10/2022,81.2,77.7,60.2
E12000007,London,E09000029,Sutton,E09000029,Sutton,E02000854,Carshalton Village,msoa,12/10/2022,84.7,81.6,67
E12000007,London,E09000029,Sutton,E09000029,Sutton,E02000855,Cheam High Street,msoa,12/10/2022,87.4,84.9,69.3
E12000007,London,E09000029,Sutton,E09000029,Sutton,E02000856,Wallington South,msoa,12/10/2022,81.4,77.8,61.8
E12000007,London,E09000029,Sutton,E09000029,Sutton,E02000857,Sutton South West,msoa,12/10/2022,76.4,72.9,56.5
E12000007,London,E09000029,Sutton,E09000029,Sutton,E02000858,Roundshaw,msoa,12/10/2022,72.7,67.8,47.9
E12000007,London,E09000029,Sutton,E09000029,Sutton,E02000859,Carshalton on the Hill,msoa,12/10/2022,84.5,81.3,65.3
E12000007,London,E09000029,Sutton,E09000029,Sutton,E02000860,Sutton South & Shanklin,msoa,12/10/2022,75.9,72.2,54.8
E12000007,London,E09000029,Sutton,E09000029,Sutton,E02000861,Carshalton Beeches & Banstead Road,msoa,12/10/2022,88,85.2,71.8
E12000007,London,E09000029,Sutton,E09000029,Sutton,E02000863,"Orchard Hill, Woodcote Green & Clockhouse",msoa,12/10/2022,84.4,81.5,65.7
E12000007,London,E09000030,Tower Hamlets,E09000030,Tower Hamlets,E02000864,Bow North & Fish Island,msoa,12/10/2022,71.3,67,46.9
E12000007,London,E09000030,Tower Hamlets,E09000030,Tower Hamlets,E02000865,Bethnal Green North East,msoa,12/10/2022,68.8,63.4,41.7
E12000007,London,E09000030,Tower Hamlets,E09000030,Tower Hamlets,E02000866,Bow West,msoa,12/10/2022,72.4,68.3,50.6
E12000007,London,E09000030,Tower Hamlets,E09000030,Tower Hamlets,E02000867,Bow South,msoa,12/10/2022,69.7,65.4,46.6
E12000007,London,E09000030,Tower Hamlets,E09000030,Tower Hamlets,E02000868,Bethnal Green North West,msoa,12/10/2022,71.2,66.1,46.1
E12000007,London,E09000030,Tower Hamlets,E09000030,Tower Hamlets,E02000869,Columbia Road,msoa,12/10/2022,71.2,66.2,46.7
