,1st_Dose_Uptake_%,2nd_Dose_Uptake_%,MSOA11CD,MSOA11NM,all_bame_prop,all_black_prop,pakistani_or_bangladeshi_prop,all_indian_prop,Region,Borough,Code,Unnamed: 10
Greenwich,,67.82727273,E02000333,Greenwich 021,0.153613016,0.049130643,0.004147392,0.021534535,East,Greenwich,E09000011,
Greenwich,,67.82727273,E02000334,Greenwich 022,0.316741382,0.137888391,0.019786675,0.033699181,East,Greenwich,E09000011,
Greenwich,,67.82727273,E02000335,Greenwich 023,0.115742862,0.031149794,0.002748511,0.013895251,East,Greenwich,E09000011,
Greenwich,,67.82727273,E02000337,Greenwich 025,0.199215785,0.086896028,0.006956742,0.018214015,East,Greenwich,E09000011,
Greenwich,,67.82727273,E02000339,Greenwich 027,0.110050251,0.027470687,0.00318258,0.015577889,East,Greenwich,E09000011,
Greenwich,,67.82727273,E02000340,Greenwich 028,0.14848883,0.044842313,0.009034166,0.028745072,East,Greenwich,E09000011,
Greenwich,,67.82727273,E02000341,Greenwich 029,0.235324743,0.111414812,0.010022127,0.011323702,East,Greenwich,E09000011,
Greenwich,,67.82727273,E02000342,Greenwich 030,0.187044785,0.060746939,0.014256935,0.016581435,East,Greenwich,E09000011,
Greenwich,,67.82727273,E02000343,Greenwich 031,0.198501873,0.081797753,0.008988764,0.017677903,East,Greenwich,E09000011,
Greenwich,,67.82727273,E02000344,Greenwich 032,0.166118679,0.057930171,0.01268201,0.019571004,East,Greenwich,E09000011,
Greenwich,,67.82727273,E02006786,Greenwich 033,0.417029301,0.237017697,0.01145924,0.036553525,East,Greenwich,E09000011,
Greenwich,,67.82727273,E02006927,Greenwich 034,0.29055923,0.129284426,0.010583283,0.020565244,East,Greenwich,E09000011,
Greenwich,,67.82727273,E02006928,Greenwich 035,0.41424874,0.17368206,0.011715025,0.031330881,East,Greenwich,E09000011,
Greenwich,,67.82727273,E02006929,Greenwich 036,0.379706275,0.124566088,0.020961282,0.056608812,East,Greenwich,E09000011,
Greenwich,,67.82727273,E02006930,Greenwich 037,0.22085048,0.057003506,0.008535284,0.021490626,East,Greenwich,E09000011,
Greenwich,,67.82727273,E02006931,Greenwich 038,0.26747224,0.121706945,0.006967124,0.017744394,East,Greenwich,E09000011,
Hackney and City of London,63.87142857,,,,,,,,,,,
Hackney and City of London,,59.76785714,,,,,,,,,,
Hammersmith and Fulham,63.58,,E02000372,Hammersmith and Fulham 001,0.500054496,0.211117166,0.018855586,0.024959128,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,63.58,,E02000373,Hammersmith and Fulham 002,0.625863623,0.357314509,0.033493542,0.009011715,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,63.58,,E02000374,Hammersmith and Fulham 003,0.387015302,0.156737483,0.02228495,0.021690685,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,63.58,,E02000375,Hammersmith and Fulham 004,0.416761525,0.200768355,0.022766079,0.014513375,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,63.58,,E02000376,Hammersmith and Fulham 005,0.390310918,0.157339118,0.019378163,0.020824295,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,63.58,,E02000377,Hammersmith and Fulham 006,0.36259028,0.158648549,0.017750031,0.021544865,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,63.58,,E02000378,Hammersmith and Fulham 007,0.306397306,0.113712886,0.014080196,0.01637588,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,63.58,,E02000379,Hammersmith and Fulham 008,0.304577233,0.11225432,0.009761245,0.023743569,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,63.58,,E02000380,Hammersmith and Fulham 009,0.266075388,0.094831997,0.019443971,0.012962647,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,63.58,,E02000381,Hammersmith and Fulham 010,0.243820803,0.082518023,0.009268795,0.016864058,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,63.58,,E02000382,Hammersmith and Fulham 011,0.311820983,0.105561862,0.010539971,0.012810118,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,63.58,,E02000383,Hammersmith and Fulham 012,0.387828668,0.075381679,0.014843087,0.037743851,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,63.58,,E02000384,Hammersmith and Fulham 013,0.363114754,0.147404372,0.018442623,0.019945355,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,63.58,,E02000385,Hammersmith and Fulham 014,0.255761117,0.060207725,0.009087958,0.025316456,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,63.58,,E02000386,Hammersmith and Fulham 015,0.424041298,0.169616519,0.02114061,0.018067847,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,63.58,,E02000387,Hammersmith and Fulham 016,0.357142857,0.126434949,0.014030612,0.027742347,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,63.58,,E02000388,Hammersmith and Fulham 017,0.262131188,0.07315289,0.011948305,0.020117045,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,63.58,,E02000389,Hammersmith and Fulham 018,0.204482132,0.040702604,0.007026045,0.022047244,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,63.58,,E02000390,Hammersmith and Fulham 019,0.243176179,0.08266129,0.012406948,0.015043424,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,63.58,,E02000391,Hammersmith and Fulham 020,0.191357226,0.050718075,0.009833096,0.013843964,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,63.58,,E02000392,Hammersmith and Fulham 021,0.231467947,0.085508457,0.011589058,0.009083316,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,63.58,,E02000393,Hammersmith and Fulham 022,0.158514343,0.039296966,0.009119549,0.019068148,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,63.58,,E02000394,Hammersmith and Fulham 023,0.326370084,0.11579626,0.013281754,0.013281754,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,63.58,,E02000395,Hammersmith and Fulham 024,0.139304319,0.02655016,0.004369014,0.014451353,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,63.58,,E02000396,Hammersmith and Fulham 025,0.246193276,0.088949193,0.010251771,0.015076134,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,,59.74,E02000372,Hammersmith and Fulham 001,0.500054496,0.211117166,0.018855586,0.024959128,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,,59.74,E02000373,Hammersmith and Fulham 002,0.625863623,0.357314509,0.033493542,0.009011715,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,,59.74,E02000374,Hammersmith and Fulham 003,0.387015302,0.156737483,0.02228495,0.021690685,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,,59.74,E02000375,Hammersmith and Fulham 004,0.416761525,0.200768355,0.022766079,0.014513375,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,,59.74,E02000376,Hammersmith and Fulham 005,0.390310918,0.157339118,0.019378163,0.020824295,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,,59.74,E02000377,Hammersmith and Fulham 006,0.36259028,0.158648549,0.017750031,0.021544865,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,,59.74,E02000378,Hammersmith and Fulham 007,0.306397306,0.113712886,0.014080196,0.01637588,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,,59.74,E02000379,Hammersmith and Fulham 008,0.304577233,0.11225432,0.009761245,0.023743569,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,,59.74,E02000380,Hammersmith and Fulham 009,0.266075388,0.094831997,0.019443971,0.012962647,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,,59.74,E02000381,Hammersmith and Fulham 010,0.243820803,0.082518023,0.009268795,0.016864058,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,,59.74,E02000382,Hammersmith and Fulham 011,0.311820983,0.105561862,0.010539971,0.012810118,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,,59.74,E02000383,Hammersmith and Fulham 012,0.387828668,0.075381679,0.014843087,0.037743851,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,,59.74,E02000384,Hammersmith and Fulham 013,0.363114754,0.147404372,0.018442623,0.019945355,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,,59.74,E02000385,Hammersmith and Fulham 014,0.255761117,0.060207725,0.009087958,0.025316456,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,,59.74,E02000386,Hammersmith and Fulham 015,0.424041298,0.169616519,0.02114061,0.018067847,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,,59.74,E02000387,Hammersmith and Fulham 016,0.357142857,0.126434949,0.014030612,0.027742347,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,,59.74,E02000388,Hammersmith and Fulham 017,0.262131188,0.07315289,0.011948305,0.020117045,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,,59.74,E02000389,Hammersmith and Fulham 018,0.204482132,0.040702604,0.007026045,0.022047244,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,,59.74,E02000390,Hammersmith and Fulham 019,0.243176179,0.08266129,0.012406948,0.015043424,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,,59.74,E02000391,Hammersmith and Fulham 020,0.191357226,0.050718075,0.009833096,0.013843964,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,,59.74,E02000392,Hammersmith and Fulham 021,0.231467947,0.085508457,0.011589058,0.009083316,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,,59.74,E02000393,Hammersmith and Fulham 022,0.158514343,0.039296966,0.009119549,0.019068148,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,,59.74,E02000394,Hammersmith and Fulham 023,0.326370084,0.11579626,0.013281754,0.013281754,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,,59.74,E02000395,Hammersmith and Fulham 024,0.139304319,0.02655016,0.004369014,0.014451353,West,Hammersmith and Fulham,E09000013,
Hammersmith and Fulham,,59.74,E02000396,Hammersmith and Fulham 025,0.246193276,0.088949193,0.010251771,0.015076134,West,Hammersmith and Fulham,E09000013,
Haringey,65.60277778,,E02000397,Haringey 001,0.387715931,0.158413308,0.028150992,0.041202815,North,Haringey,E09000014,
Haringey,65.60277778,,E02000398,Haringey 002,0.616874912,0.415414853,0.022743226,0.013758248,North,Haringey,E09000014,
Haringey,65.60277778,,E02000400,Haringey 004,0.382237872,0.169014085,0.027256129,0.032211789,North,Haringey,E09000014,
Haringey,65.60277778,,E02000401,Haringey 005,0.500742501,0.254083754,0.03979804,0.02049302,North,Haringey,E09000014,
Haringey,65.60277778,,E02000402,Haringey 006,0.549051814,0.312080036,0.032701209,0.011945647,North,Haringey,E09000014,
Haringey,65.60277778,,E02000403,Haringey 007,0.376024448,0.135574385,0.030976525,0.040977914,North,Haringey,E09000014,
Haringey,65.60277778,,E02000404,Haringey 008,0.486534518,0.202597403,0.036773753,0.040054682,North,Haringey,E09000014,
Haringey,65.60277778,,E02000405,Haringey 009,0.190745266,0.053756872,0.009621258,0.021227856,North,Haringey,E09000014,
Haringey,65.60277778,,E02000406,Haringey 010,0.444412811,0.186049822,0.038576512,0.035160142,North,Haringey,E09000014,
Haringey,65.60277778,,E02000407,Haringey 011,0.584245077,0.341219912,0.035284464,0.021061269,North,Haringey,E09000014,
Haringey,65.60277778,,E02000408,Haringey 012,0.572254335,0.332895428,0.023121387,0.023646873,North,Haringey,E09000014,
Haringey,65.60277778,,E02000409,Haringey 013,0.544201011,0.332771564,0.027577754,0.017312701,North,Haringey,E09000014,
Haringey,65.60277778,,E02000410,Haringey 014,0.176453011,0.034513671,0.002988197,0.021963245,North,Haringey,E09000014,
Haringey,65.60277778,,E02000411,Haringey 015,0.576355341,0.320048309,0.035158347,0.03287708,North,Haringey,E09000014,
Haringey,65.60277778,,E02000412,Haringey 016,0.458779288,0.20971941,0.038906566,0.028926815,North,Haringey,E09000014,
Haringey,65.60277778,,E02000413,Haringey 017,0.207466667,0.054266667,0.006266667,0.018,North,Haringey,E09000014,
Haringey,65.60277778,,E02000414,Haringey 018,0.53339841,0.296053549,0.037512202,0.027471761,North,Haringey,E09000014,
Haringey,65.60277778,,E02000415,Haringey 019,0.41431702,0.147260774,0.053907962,0.032870709,North,Haringey,E09000014,
Haringey,65.60277778,,E02000416,Haringey 020,0.338718291,0.144459279,0.017089453,0.01975968,North,Haringey,E09000014,
Haringey,65.60277778,,E02000417,Haringey 021,0.167615339,0.048831636,0.005392451,0.012133014,North,Haringey,E09000014,
Haringey,65.60277778,,E02000418,Haringey 022,0.15828644,0.045380287,0.004356508,0.021782538,North,Haringey,E09000014,
Haringey,65.60277778,,E02000419,Haringey 023,0.360631475,0.121238283,0.033300444,0.036630488,North,Haringey,E09000014,
Haringey,65.60277778,,E02000420,Haringey 024,0.493675996,0.249327234,0.035791173,0.017088267,North,Haringey,E09000014,
Haringey,65.60277778,,E02000421,Haringey 025,0.56351427,0.329182988,0.027420257,0.018047006,North,Haringey,E09000014,
Haringey,65.60277778,,E02000422,Haringey 026,0.519616613,0.276677316,0.04115016,0.017635783,North,Haringey,E09000014,
Haringey,65.60277778,,E02000423,Haringey 027,0.384412153,0.137824747,0.038602671,0.033465434,North,Haringey,E09000014,
Haringey,65.60277778,,E02000424,Haringey 028,0.266740761,0.115587663,0.013059183,0.011808836,North,Haringey,E09000014,
Haringey,65.60277778,,E02000425,Haringey 029,0.346058434,0.138506064,0.01598677,0.024255788,North,Haringey,E09000014,
Haringey,65.60277778,,E02000426,Haringey 030,0.220769574,0.055266677,0.009805378,0.028970435,North,Haringey,E09000014,
Haringey,65.60277778,,E02000427,Haringey 031,0.33586227,0.12109717,0.039830756,0.018529326,North,Haringey,E09000014,
Haringey,65.60277778,,E02000428,Haringey 032,0.485901453,0.282255768,0.028481914,0.016234691,North,Haringey,E09000014,
Haringey,65.60277778,,E02000429,Haringey 033,0.172942207,0.043053123,0.00627554,0.020431991,North,Haringey,E09000014,
Haringey,65.60277778,,E02000430,Haringey 034,0.207091816,0.057974922,0.006606445,0.012943239,North,Haringey,E09000014,
Haringey,65.60277778,,E02000431,Haringey 035,0.170979806,0.035302917,0.006432311,0.018100224,North,Haringey,E09000014,
Haringey,65.60277778,,E02000432,Haringey 036,0.275023241,0.126898048,0.010381159,0.011155872,North,Haringey,E09000014,
Haringey,65.60277778,,E02006794,Haringey 037,0.601286614,0.391732822,0.017382973,0.013139885,North,Haringey,E09000014,
Haringey,,61.90277778,E02000397,Haringey 001,0.387715931,0.158413308,0.028150992,0.041202815,North,Haringey,E09000014,
Haringey,,61.90277778,E02000398,Haringey 002,0.616874912,0.415414853,0.022743226,0.013758248,North,Haringey,E09000014,
Haringey,,61.90277778,E02000400,Haringey 004,0.382237872,0.169014085,0.027256129,0.032211789,North,Haringey,E09000014,
Haringey,,61.90277778,E02000401,Haringey 005,0.500742501,0.254083754,0.03979804,0.02049302,North,Haringey,E09000014,
Haringey,,61.90277778,E02000402,Haringey 006,0.549051814,0.312080036,0.032701209,0.011945647,North,Haringey,E09000014,
Haringey,,61.90277778,E02000403,Haringey 007,0.376024448,0.135574385,0.030976525,0.040977914,North,Haringey,E09000014,
Haringey,,61.90277778,E02000404,Haringey 008,0.486534518,0.202597403,0.036773753,0.040054682,North,Haringey,E09000014,
Haringey,,61.90277778,E02000405,Haringey 009,0.190745266,0.053756872,0.009621258,0.021227856,North,Haringey,E09000014,
Haringey,,61.90277778,E02000406,Haringey 010,0.444412811,0.186049822,0.038576512,0.035160142,North,Haringey,E09000014,
Haringey,,61.90277778,E02000407,Haringey 011,0.584245077,0.341219912,0.035284464,0.021061269,North,Haringey,E09000014,
Haringey,,61.90277778,E02000408,Haringey 012,0.572254335,0.332895428,0.023121387,0.023646873,North,Haringey,E09000014,
Haringey,,61.90277778,E02000409,Haringey 013,0.544201011,0.332771564,0.027577754,0.017312701,North,Haringey,E09000014,
Haringey,,61.90277778,E02000410,Haringey 014,0.176453011,0.034513671,0.002988197,0.021963245,North,Haringey,E09000014,
Haringey,,61.90277778,E02000411,Haringey 015,0.576355341,0.320048309,0.035158347,0.03287708,North,Haringey,E09000014,
Haringey,,61.90277778,E02000412,Haringey 016,0.458779288,0.20971941,0.038906566,0.028926815,North,Haringey,E09000014,
Haringey,,61.90277778,E02000413,Haringey 017,0.207466667,0.054266667,0.006266667,0.018,North,Haringey,E09000014,
Haringey,,61.90277778,E02000414,Haringey 018,0.53339841,0.296053549,0.037512202,0.027471761,North,Haringey,E09000014,
Haringey,,61.90277778,E02000415,Haringey 019,0.41431702,0.147260774,0.053907962,0.032870709,North,Haringey,E09000014,
Haringey,,61.90277778,E02000416,Haringey 020,0.338718291,0.144459279,0.017089453,0.01975968,North,Haringey,E09000014,
Haringey,,61.90277778,E02000417,Haringey 021,0.167615339,0.048831636,0.005392451,0.012133014,North,Haringey,E09000014,
Haringey,,61.90277778,E02000418,Haringey 022,0.15828644,0.045380287,0.004356508,0.021782538,North,Haringey,E09000014,
Haringey,,61.90277778,E02000419,Haringey 023,0.360631475,0.121238283,0.033300444,0.036630488,North,Haringey,E09000014,
Haringey,,61.90277778,E02000420,Haringey 024,0.493675996,0.249327234,0.035791173,0.017088267,North,Haringey,E09000014,
Haringey,,61.90277778,E02000421,Haringey 025,0.56351427,0.329182988,0.027420257,0.018047006,North,Haringey,E09000014,
Haringey,,61.90277778,E02000422,Haringey 026,0.519616613,0.276677316,0.04115016,0.017635783,North,Haringey,E09000014,
Haringey,,61.90277778,E02000423,Haringey 027,0.384412153,0.137824747,0.038602671,0.033465434,North,Haringey,E09000014,
Haringey,,61.90277778,E02000424,Haringey 028,0.266740761,0.115587663,0.013059183,0.011808836,North,Haringey,E09000014,
Haringey,,61.90277778,E02000425,Haringey 029,0.346058434,0.138506064,0.01598677,0.024255788,North,Haringey,E09000014,
Haringey,,61.90277778,E02000426,Haringey 030,0.220769574,0.055266677,0.009805378,0.028970435,North,Haringey,E09000014,
Haringey,,61.90277778,E02000427,Haringey 031,0.33586227,0.12109717,0.039830756,0.018529326,North,Haringey,E09000014,
Haringey,,61.90277778,E02000428,Haringey 032,0.485901453,0.282255768,0.028481914,0.016234691,North,Haringey,E09000014,
Haringey,,61.90277778,E02000429,Haringey 033,0.172942207,0.043053123,0.00627554,0.020431991,North,Haringey,E09000014,
Haringey,,61.90277778,E02000430,Haringey 034,0.207091816,0.057974922,0.006606445,0.012943239,North,Haringey,E09000014,
Haringey,,61.90277778,E02000431,Haringey 035,0.170979806,0.035302917,0.006432311,0.018100224,North,Haringey,E09000014,
Haringey,,61.90277778,E02000432,Haringey 036,0.275023241,0.126898048,0.010381159,0.011155872,North,Haringey,E09000014,
Haringey,,61.90277778,E02006794,Haringey 037,0.601286614,0.391732822,0.017382973,0.013139885,North,Haringey,E09000014,
Harrow,72.48666667,,E02000433,Harrow 001,0.398386677,0.049310435,0.020296643,0.20582878,West,Harrow,E09000015,
Harrow,72.48666667,,E02000434,Harrow 002,0.504890545,0.076967862,0.027014439,0.239287378,West,Harrow,E09000015,
Harrow,72.48666667,,E02000435,Harrow 003,0.47037436,0.086587665,0.024373822,0.211015351,West,Harrow,E09000015,
Harrow,72.48666667,,E02000436,Harrow 004,0.433586994,0.031995849,0.024558976,0.277585611,West,Harrow,E09000015,
Harrow,72.48666667,,E02000437,Harrow 005,0.481556643,0.086427122,0.032111735,0.185866062,West,Harrow,E09000015,
Harrow,72.48666667,,E02000438,Harrow 006,0.453855879,0.078887484,0.026295828,0.194437421,West,Harrow,E09000015,
Harrow,72.48666667,,E02000439,Harrow 007,0.619059225,0.112966122,0.04691689,0.27138679,West,Harrow,E09000015,
Harrow,72.48666667,,E02000440,Harrow 008,0.577489811,0.05695475,0.034068346,0.333995193,West,Harrow,E09000015,
